"","date","6290","6300","6301","27930","6318","6324","6329","6337","6354","6357","6355","6370","6373","27742","6383","6384","6409","6413","6414","6426","6427","6428","6430","6435","6447","6456","6478","6927","6489","6493","6495","6497","6501","6503","6511","6513","6516","6297","6367","6388","6443","6486"
"17543",1981-10-02,NA,16,NA,NA,12.4,20.6,5.6,14.2,23,10.8,NA,NA,1.7,NA,17.6,17.6,8,7.4,15,NA,15.4,12.8,NA,7.2,10.5,6.4,NA,NA,NA,19.4,5.2,15.7,NA,14.6,NA,NA,20.8,11.6,16.2,14.4,5.6,7.8
"17544",1981-10-03,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,1,0.8,0,0,0.6,NA,0.4,0,NA,0,0,0,NA,NA,NA,0,1.2,0,NA,0,NA,NA,0.2,4.8,2.2,10.3,0,8.8
"17545",1981-10-04,NA,0,NA,NA,0,2.8,0,0,1.8,0.2,NA,NA,0,NA,0,0.2,1.2,0,0,NA,0.8,0,NA,0,0,0.2,NA,NA,NA,0,0.4,0.4,NA,0.2,NA,NA,0,0,3.1,0,0,0
"17546",1981-10-05,NA,0,NA,NA,0,0,0,0,0.4,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0.8,0,0,0,0
"17547",1981-10-06,NA,3,NA,NA,7.2,12.8,0,0,0,0,NA,NA,24.6,NA,2.8,1.2,0,0,0,NA,2.4,0,NA,0,0,0,NA,NA,NA,25,0,0,NA,0,NA,NA,0,0.6,0,0,0,0
"17548",1981-10-07,NA,16.6,NA,NA,2.6,6.6,27,38,19.4,43.4,NA,NA,7.6,NA,23.2,36.6,30,41.3,22.8,NA,18,28.4,NA,59.4,25,46,NA,NA,NA,12.8,26.2,22.3,NA,31.6,NA,NA,36.2,26,12.1,19,15,23.2
"17549",1981-10-08,NA,0,NA,NA,2.4,2.2,8.6,8.5,2,0.6,NA,NA,1.8,NA,1.2,0.8,5.6,5.4,7.3,NA,1.4,1.2,NA,0.6,3,0.2,NA,NA,NA,2,7.6,0.5,NA,2.4,NA,NA,5.2,2.2,10.2,2,4.2,2.4
"17550",1981-10-09,NA,6.6,NA,NA,0.2,6,21.2,9,1.7,2,NA,NA,0,NA,0,0.2,3.6,2.2,15.6,NA,4.1,4.2,NA,1,20,0.4,NA,NA,NA,0,2.6,2.4,NA,0,NA,NA,0,6,2.2,10,12.6,18.2
"17551",1981-10-10,NA,0,NA,NA,0,7,8.4,2,0.4,0,NA,NA,0,NA,0,0,1.8,2.2,0.8,NA,0.4,0.8,NA,1.7,2,0.7,NA,NA,NA,0,2.4,0,NA,0,NA,NA,0,0,14.1,2,2,2.2
"17552",1981-10-11,NA,3,NA,NA,0,1.2,5.2,0,0.4,0,NA,NA,0,NA,0,0,0,1,3.6,NA,1,1.8,NA,0.8,3,0,NA,NA,NA,0,0.6,1,NA,0,NA,NA,0,0,20.1,0,5.4,0
"17553",1981-10-12,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0.2,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,16.2,2,0,0.8
"17554",1981-10-13,NA,0,NA,NA,0,0,0,0,0,2,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0.8,0,0,NA,NA,NA,0,0,0,NA,0.6,NA,NA,0,0,0,0,0,0
"17555",1981-10-14,NA,0,NA,NA,0.4,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0.8,NA,NA,NA,0.2,0,0,NA,0.4,NA,NA,0,0,0,0,0,0
"17556",1981-10-15,NA,0,NA,NA,0.4,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0.3,0,NA,0.6,0,0.7,NA,NA,NA,0,0,0,NA,0.2,NA,NA,0,0,0,0,0,0
"17557",1981-10-16,NA,0,NA,NA,1.4,0,13.6,26,0,18.3,NA,NA,0,NA,5.6,11.2,13.8,15.3,5,NA,0,1,NA,14.3,1,8.4,NA,NA,NA,0,10.8,0,NA,17.8,NA,NA,0,28,6.2,5,4.2,38
"17558",1981-10-17,NA,0,NA,NA,0.4,0,0,3,0,0.4,NA,NA,0,NA,0,0,1.8,0.3,0,NA,0,0,NA,0.8,0,0,NA,NA,NA,0,1,0,NA,0,NA,NA,0,2.8,0,9.2,7,26
"17559",1981-10-18,NA,2.6,NA,NA,6.4,0,0,0,0,0,NA,NA,10.2,NA,0,0,0,0,0,NA,0.6,0,NA,0,0,0,NA,NA,NA,2.4,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17560",1981-10-19,NA,30.8,NA,NA,34.2,23,10.8,10.5,33,20,NA,NA,23,NA,48,31.6,18.8,30.1,36.2,NA,27.6,34.4,NA,32.6,41.5,29,NA,NA,NA,30,16.4,31.3,NA,21,NA,NA,25.2,8.8,8.5,9.8,14.2,5.8
"17561",1981-10-20,NA,0.2,NA,NA,0.4,0,0,0,0,0.4,NA,NA,0,NA,0,0,0.4,0.3,0,NA,0.4,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0.4,NA,NA,0,1.4,1.1,0,0,2
"17562",1981-10-21,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0.2,NA,NA,NA,0,0,0,NA,0.4,NA,NA,0,0,0,0,0,0
"17563",1981-10-22,NA,0,NA,NA,0.4,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0.4,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,2.4,0
"17564",1981-10-23,NA,17.5,NA,NA,0,2.6,7.8,5.5,0.2,0.6,NA,NA,18.2,NA,3.2,0,1.4,2.3,0,NA,15.2,0.6,NA,0,2,0,NA,NA,NA,31,3,1,NA,0.4,NA,NA,5.8,4.4,6.8,0,0,0
"17565",1981-10-24,NA,26,NA,NA,12.8,20,7.2,2,18,2.4,NA,NA,0,NA,10.6,5.5,3,6,20.6,NA,16.2,21.6,NA,6.4,17,4.8,NA,NA,NA,0,3.2,19.8,NA,3,NA,NA,18.6,4.6,0,0.8,2.6,8.4
"17566",1981-10-25,NA,0,NA,NA,0.6,0,0,0,0,0,NA,NA,0,NA,0,0.6,0,0,0,NA,0.4,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,1.5,0,0
"17567",1981-10-26,NA,18.6,NA,NA,16.4,27.4,39.8,47,24.5,23.6,NA,NA,16.6,NA,12.6,16.3,34.2,31.3,19.1,NA,22.6,29.4,NA,29.5,20,24,NA,NA,NA,22,33.4,24.2,NA,24,NA,NA,20,24,10.2,25.5,20.2,12.8
"17568",1981-10-27,NA,18.4,NA,NA,16.3,18.9,3.6,2.6,16.1,8.6,NA,NA,23,NA,9.6,8,9,22.3,14.6,NA,8.1,15.8,NA,13.8,16,10.8,NA,NA,NA,24.6,5.4,8.4,NA,6.4,NA,NA,19.8,10.8,16.1,6,8,10.6
"17569",1981-10-28,NA,18.4,NA,NA,0.6,19.4,18,7.6,23.3,4.4,NA,NA,4.7,NA,8,7,23.2,4.8,16.1,NA,23.8,18,NA,10.4,17,12.8,NA,NA,NA,5,36.4,11.6,NA,4.6,NA,NA,7.9,19.6,8.1,48,3,27.4
"17570",1981-10-29,NA,0,NA,NA,0,0,0,0,0,0.4,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17571",1981-10-30,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17572",1981-10-31,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17573",1982-05-01,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17574",1982-05-02,NA,0,NA,NA,0.4,0,0,3.8,0,8.4,NA,NA,0,NA,0,0,0.6,0,0,NA,0,1.2,NA,0,0.6,0.4,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17575",1982-05-03,NA,0,NA,NA,0.4,0,18.8,3.4,0,2,NA,NA,0,NA,0.2,0.4,9.2,0,0,NA,0,0.2,NA,0.4,0,0,NA,NA,NA,0,6.6,0,NA,4.7,NA,NA,0,1,1.1,9,0,0
"17576",1982-05-04,NA,16.3,NA,NA,0.2,10.4,0,0,6.4,0.8,NA,NA,0,NA,1,1.2,10.8,3.3,0,NA,7.8,0,NA,2.3,0,1.8,NA,NA,NA,0,5.4,14.2,NA,0.4,NA,NA,0,1.8,0,3,0,3.8
"17577",1982-05-05,NA,0,NA,NA,0.2,0,0,0,0,0.2,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0.4,0,NA,0,NA,NA,0,0,0,0,0,0.4
"17578",1982-05-06,NA,0,NA,NA,0.4,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17579",1982-05-07,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0.2,0,NA,0,NA,NA,0,0,0,0,0,0
"17580",1982-05-08,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,1,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,2.4,2,0,1.6
"17581",1982-05-09,NA,0,NA,NA,0,0,0,4.6,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0.8,0,NA,0,NA,NA,0,6.4,2.8,13,2.8,8.6
"17582",1982-05-10,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0.4,NA,0,0.4,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,1,0,0
"17583",1982-05-11,NA,6.2,NA,NA,9.4,5.4,9.4,8.8,8.7,4.8,NA,NA,5.4,NA,7.2,8.8,5,6,5.6,NA,7.2,6.4,NA,6,7.4,5.4,NA,NA,NA,6.2,5.4,7.2,NA,3.7,NA,NA,5.6,6,3.1,13,3.6,13.8
"17584",1982-05-12,NA,0,NA,NA,0,0,0,5.6,0.4,0.4,NA,NA,0,NA,0.2,0,2.2,0.2,0.3,NA,0,0.6,NA,0,1.2,0,NA,NA,NA,0,1.8,0.4,NA,0,NA,NA,0.8,10.6,12.5,5,3.8,7
"17585",1982-05-13,NA,2,NA,NA,3.6,5.6,19,27.5,0.2,4.4,NA,NA,0,NA,9.3,5.6,10.2,5.3,10,NA,5.4,7,NA,5.8,26.8,3.4,NA,NA,NA,0,13.8,5.2,NA,5,NA,NA,0,8.4,12.7,21,18.4,18.2
"17586",1982-05-14,NA,4.2,NA,NA,4.2,4.6,21.4,0,8.6,1.8,NA,NA,8,NA,6,5,7.2,2.3,21.7,NA,2.8,4.6,NA,3.4,30.6,1.8,NA,NA,NA,1.6,10.2,4.8,NA,2.8,NA,NA,1.4,26.8,45.3,46,11.8,36
"17587",1982-05-15,NA,0,NA,NA,0,0.6,0,0,0.8,0.6,NA,NA,0,NA,0.4,0,1,1.3,1,NA,0,0.8,NA,1,4.6,1.4,NA,NA,NA,0,0.4,0.8,NA,1,NA,NA,0,1,6.9,5.6,2,36.8
"17588",1982-05-16,NA,0.6,NA,NA,0.4,1.2,0,25,0.2,3.2,NA,NA,0,NA,0.2,0,0.2,2,0.2,NA,1.4,1.2,NA,1.6,1.6,1.6,NA,NA,NA,0,1.4,1.2,NA,1.4,NA,NA,0,1.4,3.1,2,2,0.2
"17589",1982-05-17,NA,0,NA,NA,0,0,3.6,0,2.8,0.4,NA,NA,0,NA,0.6,0,0,0,0.2,NA,0,0,NA,0.6,0.4,1,NA,NA,NA,0,0.4,0,NA,2,NA,NA,0,0,2.2,14,0,2.8
"17590",1982-05-18,NA,0,NA,NA,0,0,0,2,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,2,0,0
"17591",1982-05-19,NA,3,NA,NA,5.2,4.2,2,0,0,0,NA,NA,2,NA,0.4,1.5,0.2,1,7.1,NA,1,7,NA,0,3.8,0,NA,NA,NA,2.2,2.4,0,NA,0,NA,NA,0,6.8,4.2,4,0,0
"17592",1982-05-20,NA,0,NA,NA,0.8,0,4.2,0,5.2,0.4,NA,NA,7.2,NA,4.1,3.4,1.8,2,5,NA,0.5,0.2,NA,0.3,3.8,0,NA,NA,NA,0,2.6,4.2,NA,0.4,NA,NA,4.4,0.8,2.1,4,0,8.8
"17593",1982-05-21,NA,0,NA,NA,0.6,0,0,3.6,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17594",1982-05-22,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17595",1982-05-23,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17596",1982-05-24,NA,22,NA,NA,12.5,17.6,0,0,0,0,NA,NA,6.4,NA,4.6,5.2,0,1,2.2,NA,8.4,1.4,NA,0.4,0.4,0,NA,NA,NA,9.2,0,0.8,NA,0,NA,NA,6.8,0,0,0,0,0
"17597",1982-05-25,NA,2.4,NA,NA,7.6,2,8.5,8,15,24,NA,NA,5.6,NA,11.6,10,18,17.3,7.7,NA,11.6,10.6,NA,6.8,4.2,14.6,NA,NA,NA,4.4,11.2,10.4,NA,19.4,NA,NA,4.4,0,0,0,0,0
"17598",1982-05-26,NA,0,NA,NA,0.2,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17599",1982-05-27,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17600",1982-05-28,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17601",1982-05-29,NA,0,NA,NA,0,0,0,0,0,0.4,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0.4,0,0.4,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17602",1982-05-30,NA,0,NA,NA,2.6,0,0,1.3,0,0.6,NA,NA,0,NA,1.2,1.2,0,0,0,NA,0,0,NA,0.4,0,0,NA,NA,NA,0,0,0,NA,1,NA,NA,0,0,0,3,0,0
"17603",1982-05-31,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0.6,2,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,1,0,0
"17604",1982-06-01,NA,0,NA,NA,0,0,0,3.2,0,0,NA,NA,0,NA,0,0.6,0.4,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0.8,0,NA,0,NA,NA,0,0.8,5.4,10,0,4.2
"17605",1982-06-02,NA,5,NA,NA,6.2,10.4,8.8,11.4,6.1,7.2,NA,NA,7,NA,16.4,15.6,3.8,6.1,6,NA,8.2,7.8,NA,5,4.8,5.2,NA,NA,NA,8.6,1.4,5.3,NA,2,NA,NA,7.2,0.8,10.1,12,3.4,10.6
"17606",1982-06-03,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17607",1982-06-04,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17608",1982-06-05,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17609",1982-06-06,NA,0,NA,NA,8.7,0,0,0,0,0,NA,NA,5.4,NA,3,4.8,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,8,0,0,NA,0,NA,NA,7.6,0,0,0,0,0
"17610",1982-06-07,NA,0,NA,NA,3,0,0,0,0,0,NA,NA,1.2,NA,0,0.2,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,3.2,0,0,NA,0,NA,NA,7.6,0,0,0,0,0
"17611",1982-06-08,NA,0,NA,NA,3.6,0,0,0,0,0.4,NA,NA,0,NA,1.5,0.8,0,0,0,NA,0,0,NA,0,0,0.2,NA,NA,NA,0,0,0,NA,0,NA,NA,0.6,0,0,0,0,0
"17612",1982-06-09,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,1.8,1.4,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17613",1982-06-10,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17614",1982-06-11,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17615",1982-06-12,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17616",1982-06-13,NA,3,NA,NA,1.2,1.8,0,0,0,0.8,NA,NA,5.2,NA,2.6,1.5,0,1,0,NA,1.8,0,NA,0.2,0,0.2,NA,NA,NA,3.2,0,0,NA,1,NA,NA,1.2,0,0,0,0,0
"17617",1982-06-14,NA,14.2,NA,NA,8.6,12.8,14.4,27.2,11,27.2,NA,NA,8,NA,29,38,19,21,14.9,NA,7.8,20.4,NA,23.4,19.4,23.8,NA,NA,NA,7.6,9,12,NA,27.8,NA,NA,10.8,19,21.6,36.6,7.8,3.6
"17618",1982-06-15,NA,0,NA,NA,0.2,0,0,0,0.2,0.2,NA,NA,0,NA,0,0,0,0,0,NA,0,0.2,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,5.2,0,22.4,1,31.6
"17619",1982-06-16,NA,2.4,NA,NA,1,2.2,14.2,16.4,1.4,0.2,NA,NA,0.8,NA,1.6,0.7,1.2,1.2,10.2,NA,3,12.6,NA,0.2,12.2,0,NA,NA,NA,0.6,4,2.6,NA,0,NA,NA,0,9.4,12.3,15,16.8,6.6
"17620",1982-06-17,NA,8.4,NA,NA,1.4,4.6,0,1.4,2.6,6.8,NA,NA,3.6,NA,3.7,2.9,6.6,3.2,1.2,NA,4.2,2,NA,3.1,1,7.2,NA,NA,NA,2.6,2.2,2.6,NA,6.4,NA,NA,4,1.4,1.1,1,2,0.6
"17621",1982-06-18,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0.2,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17622",1982-06-19,NA,26.8,NA,NA,62,28.6,24.8,0,9.6,32.8,NA,NA,44.2,NA,66,68,18.2,20,5.8,NA,30,22.2,NA,23.8,8.8,22,NA,NA,NA,48,17.8,30.5,NA,32.2,NA,NA,31.8,16,22.6,19,12,0
"17623",1982-06-20,NA,0,NA,NA,0.4,2.6,8,35,28.1,1.6,NA,NA,0,NA,4,2,2.2,1.3,8.3,NA,5,5.4,NA,2.4,13,2.2,NA,NA,NA,0,7.4,0.6,NA,2.4,NA,NA,9.2,17.2,18.5,32,13,47.8
"17624",1982-06-21,NA,0,NA,NA,1.4,0,0,2.2,0,1.4,NA,NA,0,NA,0,0,0.4,1,2,NA,0.2,0.8,NA,0.8,1.4,0.2,NA,NA,NA,0,0.4,0,NA,2.2,NA,NA,0,0,3.3,0,7.2,0.4
"17625",1982-06-22,NA,0,NA,NA,2.8,0,0,3.2,0,0,NA,NA,0,NA,0,0.5,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0.3,0,0,NA,0.2,NA,NA,0,0,7.9,0,0,1.2
"17626",1982-06-23,NA,17.8,NA,NA,1.4,8.8,12,14.4,10.8,4.6,NA,NA,6.4,NA,5.6,4.4,7.8,10.2,28.5,NA,8.2,14.8,NA,10,22.4,8,NA,NA,NA,3,7.2,8.4,NA,7.8,NA,NA,8.2,18,10.1,11,11.8,8.2
"17627",1982-06-24,NA,0,NA,NA,14,0,0,0,0.4,0.4,NA,NA,0,NA,0,0,0.8,1,4.6,NA,0.4,2.8,NA,0,0,0.2,NA,NA,NA,0,1.6,0.8,NA,0.4,NA,NA,0,1.2,3.5,0,0,0
"17628",1982-06-25,NA,0,NA,NA,1,0,0,0,0,0,NA,NA,3.6,NA,0,0,0,0,0.2,NA,0,0,NA,0,0,0,NA,NA,NA,0.3,0.8,0,NA,0,NA,NA,1.2,0,0,0,0,0
"17629",1982-06-26,NA,0,NA,NA,3.4,0,0,0,0,7.6,NA,NA,0,NA,1.9,1.7,0,1.2,0,NA,0,0.6,NA,0.5,5.8,6.8,NA,NA,NA,4.2,1.2,0.4,NA,4.4,NA,NA,5,1,0,4,0,2
"17630",1982-06-27,NA,0,NA,NA,0.4,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17631",1982-06-28,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,1,0,0,NA,0,NA,NA,1.2,0,0,0,0,0
"17632",1982-06-29,NA,52.2,NA,NA,23.4,34.8,22,17,22.4,23.6,NA,NA,66,NA,34.5,28,18.8,16.3,32,NA,33.6,41.4,NA,22.4,29.2,25,NA,NA,NA,44.4,15.8,28.5,NA,20,NA,NA,17.6,33.9,27.2,40,15,10.8
"17633",1982-06-30,NA,0,NA,NA,0,1,8.8,10,15.4,2.2,NA,NA,0,NA,0,3.5,2.4,8,1.8,NA,1.8,4.2,NA,9.2,0,3.8,NA,NA,NA,0,4.4,4.2,NA,4,NA,NA,23,10.2,0,10,20,25.8
"17634",1982-07-01,NA,0,NA,NA,0,0,0,14,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,2.2,0,0
"17635",1982-07-02,NA,0,NA,NA,0.5,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0.8,NA,0,0,0,NA,NA,NA,1,0,0,NA,0,NA,NA,0,0,2.1,0,0,0
"17636",1982-07-03,NA,0,NA,NA,0,0,0,0,0,0,NA,1,0,NA,0,0,0,0,3,NA,0,0.6,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0.3,4,2.4,1,4.2,2.8
"17637",1982-07-04,NA,0,NA,NA,0,0,0,0,0,0,NA,0.2,0,NA,0,0,0,0,4,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17638",1982-07-05,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17639",1982-07-06,NA,0,NA,NA,0,0,0,0.8,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,1,0,0
"17640",1982-07-07,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,1
"17641",1982-07-08,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17642",1982-07-09,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17643",1982-07-10,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17644",1982-07-11,NA,0,NA,NA,0,0,0,0,0,0.4,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0.6,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17645",1982-07-12,NA,1.6,NA,NA,0,0,0,0,0,0.4,NA,0,4,NA,0,0.5,0.4,0,0,NA,0,0,NA,0,0,0.2,NA,NA,NA,2.8,0,0,NA,0,NA,NA,1.2,1.8,0,3,0,0
"17646",1982-07-13,NA,0,NA,NA,0,0,0,0,0.8,0,NA,0,0,NA,0,0,0,0,0,NA,0.2,0,NA,0.6,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,1,0,0,1.6,0,0
"17647",1982-07-14,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,5,0,0
"17648",1982-07-15,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,1,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,3,0,20,7.5,0
"17649",1982-07-16,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0.4,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0.6,0,NA,0,NA,NA,0,0,0,2.5,0,0.6
"17650",1982-07-17,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0
"17651",1982-07-18,NA,6,NA,NA,0.5,5,0,20.6,5,5.4,NA,0.2,0,NA,0,0,2,1,0,NA,2.4,0,NA,1.1,0,0,NA,NA,NA,0.6,0,0.8,NA,2.2,NA,NA,0.8,0,0,0,0,0
"17652",1982-07-19,NA,0,NA,NA,12.5,0,4.8,0,0,31.4,NA,0,0,NA,1,13.7,0,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,10.4,NA,NA,0,13,0,0,0,0
"17653",1982-07-20,NA,27.2,NA,NA,0.5,35.6,1.6,6,22.8,93.8,NA,64.4,7,NA,8.6,8.2,72,14,26,NA,23.4,23.8,NA,27.6,58.4,37.4,NA,NA,NA,11.8,54.8,24.3,NA,85,NA,NA,1.6,0,0,4,3,0
