Lat,Lon,pr
43.03077,-66.45361,4.03190126316781
42.997215,-66.34204,4.050680781237517
42.96353,-66.23065,4.0658807063231714
42.92971,-66.119385,4.096082071921451
42.89576,-66.00827,4.137442437347697
42.861668,-65.89728,4.183738752633181
42.827454,-65.78644,4.227687412716232
42.793102,-65.67572,4.255808393367229
42.758614,-65.565125,4.290922037106438
42.724003,-65.45468,4.3253424194942145
42.689262,-65.34439,4.3666467857119216
42.654385,-65.23425,4.410426657881372
42.619373,-65.12421,4.446822671023688
42.584232,-65.01431,4.474779641733759
42.54897,-64.90457,4.515988415422647
42.513577,-64.79498,4.569520290812245
42.478046,-64.685486,4.623482019699819
42.44238,-64.57617,4.671377609055569
42.406605,-64.46698,4.71815483484518
42.37069,-64.35794,4.779283755434039
42.33464,-64.24902,4.838487856545445
42.29847,-64.14026,4.898073150279234
42.262173,-64.03162,4.987626087208009
42.225742,-63.923157,5.067888061495858
42.18919,-63.81482,5.1435545153517115
42.152508,-63.706604,5.188052540347522
42.115696,-63.59851,5.220273633381751
42.07877,-63.4906,5.268905324713269
42.041702,-63.382812,5.297158323451411
42.004513,-63.275177,5.329387603146072
41.967205,-63.167664,5.354032830734904
41.929775,-63.060333,5.378740655003758
41.892212,-62.953125,5.440134646210851
41.85451,-62.84601,5.505255630542668
41.816708,-62.739105,5.582253367182015
41.778774,-62.632324,5.681307233950771
41.74072,-62.525696,5.760450338388867
41.70253,-62.41916,5.807038695271032
41.66423,-62.312805,5.852934438110161
41.625793,-62.206573,5.911636147427379
41.587246,-62.100525,5.960176423144343
41.548576,-61.9946,6.0252172003770985
41.509777,-61.888794,6.087805061255646
41.470863,-61.783142,6.167915718943715
41.43183,-61.677673,6.227337163164823
41.392677,-61.572296,6.307942989620571
41.353386,-61.46704,6.3922069438681755
41.313988,-61.362,6.466467328890382
41.27447,-61.25708,6.536182239195633
41.234833,-61.152283,6.605736144980827
41.195072,-61.047638,6.661084648323921
41.155193,-60.943146,6.724789326474814
41.11519,-60.838776,6.800111095763304
41.075077,-60.73459,6.865679275936645
41.034843,-60.630524,6.952941660062995
40.994495,-60.52661,7.025629993016223
40.95402,-60.42282,7.107451761848556
40.913437,-60.319214,7.180217803723287
40.87272,-60.2157,7.217159087884275
40.8319,-60.112335,7.239322293586067
40.790962,-60.009155,7.2975845845030545
40.749912,-59.906097,7.384389046724828
40.708736,-59.803192,7.464012916593205
40.667458,-59.70044,7.498217727691727
40.626045,-59.59781,7.530793087828763
40.584534,-59.4953,7.58675372014247
40.5429,-59.392975,7.645439142649807
40.501152,-59.290802,7.689400514227023
40.459293,-59.18875,7.712797683430501
40.417316,-59.086853,7.755319880096557
40.375233,-58.985107,7.805399922867754
40.333023,-58.883484,7.813609296691301
40.290707,-58.782013,7.835010624596926
40.248287,-58.680695,7.841978528719146
40.20575,-58.57953,7.876107925204629
40.16309,-58.478485,7.929379544075118
40.120327,-58.377594,7.947515926047602
40.07745,-58.276855,7.938703530885614
40.034466,-58.17627,7.933537947335465
39.99136,-58.075806,7.935236112983763
39.948154,-57.975494,7.949160067038851
39.90484,-57.875336,7.955882214950395
39.861412,-57.77533,7.965763511295024
39.817856,-57.675415,7.980948948038563
39.774216,-57.575684,7.989716776180301
46.768894,-95.27594,2.50129405954465
46.77264,-95.14725,2.487566912556747
46.77622,-95.018555,2.4720080123507895
46.779625,-94.88986,2.4928760932980993
46.78286,-94.76114,2.523700968979726
46.785927,-94.632385,2.560404825957331
46.78882,-94.5036,2.5895451729848427
46.79153,-94.37482,2.6140797524188653
46.794083,-94.24603,2.6342228069414717
46.796455,-94.11722,2.6709015902166104
46.798653,-93.9884,2.6993175202693678
46.800697,-93.85956,2.716665516686536
46.80255,-93.73074,2.732220462036297
46.804237,-93.60187,2.7402656050884175
46.805756,-93.47302,2.7596951599593322
46.807095,-93.34415,2.7640183497801827
46.808266,-93.21527,2.770121829354215
46.80927,-93.086365,2.7904566739708074
46.810093,-92.95749,2.809207693103018
46.81075,-92.82861,2.8489403142303438
46.81123,-92.69971,2.878542813954511
46.811543,-92.57083,2.934390633908948
46.811676,-92.441925,2.9935072652840504
46.81165,-92.31305,3.0210956849264
46.811436,-92.18417,3.036484733084577
46.811066,-92.05527,3.063062443858649
46.81051,-91.92636,3.0445800535590326
46.809788,-91.797485,2.974731763069969
46.80889,-91.66861,3.0047981474609298
46.807823,-91.539734,3.06033199345278
46.806587,-91.41086,3.0777904173414266
46.805176,-91.28198,3.097202850076142
46.80359,-91.15314,3.187837983127274
46.801834,-91.02429,3.156900039041692
46.799908,-90.89545,3.111349465984552
46.797806,-90.7666,3.093460673302694
46.795544,-90.63782,3.0775514001684012
46.7931,-90.50903,3.1128470457053723
46.790478,-90.38019,3.135333078902297
46.787693,-90.251434,3.1592945383397946
46.784737,-90.12268,3.211966754221758
46.7816,-89.99396,3.398623706155746
46.7783,-89.865204,3.52403131118112
46.77483,-89.73651,3.4638520002186057
46.771183,-89.60779,3.3884589188723386
46.767365,-89.479126,3.3477724126900776
46.763374,-89.350494,3.4053530121195457
46.759212,-89.22183,3.377750591001195
46.754883,-89.09323,3.3612297609252106
46.750374,-88.96466,3.294377071341477
46.745705,-88.83612,3.1717968426696177
46.74086,-88.70755,3.0370455303632102
46.73584,-88.57904,3.0520785966710062
46.73065,-88.45056,3.302906166528571
46.725292,-88.32211,3.5000260716555065
46.71976,-88.193665,3.497864710776338
46.714058,-88.06528,3.4625488696485607
46.70818,-87.93689,3.422454481787289
46.70214,-87.80859,3.359648889932067
46.695923,-87.68027,3.334445540999785
46.689537,-87.552,3.34955144183751
46.68298,-87.42377,3.2947219246875283
46.676258,-87.29556,3.206847711375754
46.66935,-87.16736,3.1859551832473327
46.662285,-87.039246,3.1918855564250554
46.655045,-86.91116,3.191783104965604
46.64764,-86.78311,3.1619291128059706
46.640057,-86.65506,3.173798331730456
46.632317,-86.5271,3.1864640081597124
46.624393,-86.39917,3.288603623041338
46.616302,-86.27127,3.3305509576628594
46.608047,-86.1434,3.307366894135612
46.599617,-86.015594,3.2745269380707627
46.591015,-85.88782,3.246560070885624
46.58225,-85.76013,3.201190047729849
46.573315,-85.63245,3.1637801861621293
46.564213,-85.50479,3.1619244848996195
46.554928,-85.3772,3.1515530157489566
46.54549,-85.249695,3.1242818962860244
46.535873,-85.12219,3.0516203330548635
46.526093,-84.99475,3.038769687473807
46.51614,-84.86737,3.0821565964032476
46.50602,-84.74005,3.1822381252600533
46.49573,-84.61276,3.307288474951953
46.48527,-84.485535,3.3751729370323607
46.47465,-84.35837,3.3487896992471065
46.463856,-84.23126,3.280715029738848
46.452892,-84.10419,3.269272447736727
46.44176,-83.97717,3.2599538700278408
46.43046,-83.85022,3.313866070539099
46.419006,-83.72333,3.3868540809151013
46.40737,-83.5965,3.369847810118573
46.395565,-83.46973,3.376859611932217
46.38361,-83.34302,3.399228841364751
46.371475,-83.21637,3.389087095623264
46.359173,-83.08978,3.355129351663313
46.346703,-82.96326,3.3922776267783172
46.334076,-82.83679,3.4283524806518733
46.321266,-82.71039,3.4166803120978977
46.3083,-82.584076,3.399372161441803
46.295174,-82.457825,3.4178031575902983
46.281868,-82.33157,3.41302611954107
46.268406,-82.205444,3.3584118828689737
46.254776,-82.07941,3.312650579950341
46.24098,-81.95343,3.225499740998429
46.227013,-81.827484,3.16079343971774
46.21289,-81.70163,3.113819139724756
46.198593,-81.57587,3.1169530163417423
46.184135,-81.450134,3.1335677796963077
46.16951,-81.32449,3.114458853232516
46.15473,-81.198944,3.138658008936947
46.139774,-81.073456,3.16555136715548
46.124664,-80.94806,3.1555842071839924
46.10939,-80.82269,3.187748966983987
46.093937,-80.69745,3.228280988667786
46.07833,-80.572266,3.2552409189804163
46.06256,-80.44714,3.244098152808784
46.046623,-80.32214,3.223897956762156
46.030533,-80.197205,3.217628686932458
46.01427,-80.07233,3.2064628394448165
45.99785,-79.94754,3.255163760379035
45.98126,-79.822845,3.3018305363397147
45.964508,-79.69821,3.3714145061724556
45.947598,-79.57367,3.3882416129929416
45.930523,-79.44922,3.4244635093167686
45.913296,-79.32489,3.441952794941545
45.89589,-79.20059,3.387115181673399
45.87833,-79.076385,3.334225732771806
45.860615,-78.95227,3.2464816560899097
45.842735,-78.82825,3.176885769451481
45.824696,-78.704315,3.128598697202272
45.806496,-78.580475,3.0929183216720233
45.788124,-78.456726,3.0658045399620732
45.769604,-78.33304,3.059455066612588
45.75092,-78.20947,3.0427282695284017
45.732075,-78.086,3.019302592184631
45.71307,-77.962585,2.9396932388828168
45.693913,-77.839294,2.930703756994605
45.67459,-77.716095,2.9450237106215056
45.655106,-77.59296,2.9480138839766994
45.635468,-77.46997,2.9039123617833824
45.615665,-77.347046,2.90500551747601
45.59571,-77.22421,2.9248217983399156
45.57559,-77.10147,2.9385413529717703
45.55532,-76.97885,3.0062287133642855
45.534893,-76.85632,3.0555496345803723
45.5143,-76.73389,3.062624594822575
45.493553,-76.61154,3.129158929885941
45.472652,-76.48932,3.178645846331333
45.451595,-76.36719,3.190426450720292
45.430378,-76.24515,3.2162478167493984
45.408997,-76.1232,3.256798837149171
45.387466,-76.00134,3.3924534375390047
45.365784,-75.87964,3.4074356460011472
45.343945,-75.758026,3.3352965062408444
45.32194,-75.636475,3.3608155399685495
45.299786,-75.515076,3.4216630831750776
45.27748,-75.39377,3.4770552911971984
45.25502,-75.27258,3.4353845308513313
45.2324,-75.15143,3.4397394343190477
45.20963,-75.03046,3.5062465635474553
45.186703,-74.90958,3.542139133893407
45.163624,-74.78882,3.574881377190185
45.14039,-74.66812,3.6053166941212065
45.117004,-74.54758,3.604165927357071
45.09346,-74.427124,3.595675067016765
45.06977,-74.30676,3.592115754924172
45.04592,-74.18652,3.650538366008152
45.021923,-74.06641,3.798484961458325
44.99777,-73.94641,3.7608743306602954
44.97347,-73.82654,3.644052869720343
44.949013,-73.706696,3.644857337083048
44.924408,-73.587036,3.62361816012042
44.89965,-73.4675,3.583331970646617
44.87475,-73.34805,3.5492893437089785
44.849686,-73.22873,3.82524389167909
44.82448,-73.1095,4.113865310059709
44.799118,-72.99042,4.302225010621648
44.77361,-72.87143,4.643713127772236
44.747955,-72.75256,4.876135969375513
44.722145,-72.63382,4.63444262667381
44.696182,-72.5152,4.119657941962798
44.67008,-72.39667,3.8709016716767874
44.643833,-72.27829,3.861777327318997
44.617413,-72.15997,3.9380620624756726
44.59086,-72.04184,4.107241555285605
44.564167,-71.9238,4.147093574298755
44.53732,-71.80591,4.043060135984772
44.51033,-71.68808,3.841076546889038
44.48319,-71.570435,3.9716704162470866
44.455894,-71.45288,4.175909214568526
44.42846,-71.33545,3.8372111106276114
44.40088,-71.21811,3.7138561237774503
44.37315,-71.10095,3.898253210986262
44.34528,-70.98389,4.029589481516603
44.31727,-70.86694,3.925642732534128
44.289097,-70.75012,3.831070695343334
44.260788,-70.63342,3.990518647593207
44.232334,-70.51688,3.956300983703259
44.20374,-70.40045,3.838027197839334
44.175,-70.28412,3.8475193245129558
44.146107,-70.16794,3.8615178433904944
44.11708,-70.05188,3.8821936130631194
44.08791,-69.93594,3.9911391668119403
44.058594,-69.82013,4.024424984268782
44.029133,-69.70444,3.998822325536862
43.99953,-69.5889,4.053878771619019
43.96979,-69.47348,4.040965031250475
43.93991,-69.358215,3.9107697082902813
43.909874,-69.24301,3.802561269461755
43.87971,-69.12799,3.73305098004084
43.849407,-69.01306,3.7018455318759047
43.818954,-68.898315,3.692657107593394
43.788357,-68.78363,3.683032658622451
43.757637,-68.66913,3.6793827883305026
43.726765,-68.55478,3.6696146695953153
43.695755,-68.44049,3.655972441356727
43.6646,-68.326385,3.6532770484759896
43.63331,-68.2124,3.670206511983958
43.601894,-68.09854,3.6800441768398344
43.570324,-67.98483,3.69016186765744
43.53862,-67.871216,3.6934594995456482
43.50677,-67.75775,3.705259509446208
43.4748,-67.64444,3.7324756292345604
43.442677,-67.53125,3.753858655314116
43.41043,-67.41821,3.765229170862775
43.378033,-67.3053,3.7794285397001093
43.345505,-67.192505,3.824833470417509
43.31285,-67.079865,3.873593434978585
43.280052,-66.96735,3.921264472610027
43.24711,-66.85495,3.9660341325026023
43.21404,-66.74271,3.9888604339865728
43.180836,-66.630615,3.9998923142369267
43.147495,-66.51865,4.008453396843172
43.11402,-66.4068,4.026788672282053
43.08041,-66.295074,4.051708214884366
43.046665,-66.18353,4.065844817552425
43.012794,-66.07211,4.086211053515444
42.978786,-65.960815,4.133105261580259
42.944637,-65.84967,4.177539791867732
42.910362,-65.73865,4.219007704336747
42.87596,-65.62778,4.248588094228844
42.841415,-65.51703,4.279347359882007
42.806744,-65.40643,4.316388740589988
42.771942,-65.29599,4.346823604515227
42.73701,-65.18567,4.385484856912254
42.701942,-65.0755,4.4257084294165026
42.666748,-64.965454,4.454684898069297
42.63142,-64.85556,4.496132339885996
42.595963,-64.74579,4.54447063365962
42.56038,-64.63617,4.599547252796451
42.52466,-64.5267,4.644030682464157
42.48882,-64.41736,4.674498498786322
42.452847,-64.30817,4.734970515401945
42.416748,-64.1991,4.7990870142270685
42.38051,-64.09018,4.8632746192164
42.34415,-63.981415,4.939672045380826
42.307663,-63.872772,5.018166064956583
42.271053,-63.764313,5.089462860058894
42.23431,-63.655945,5.134595114590517
42.19744,-63.54773,5.1720698317952705
42.16046,-63.439667,5.220600751426751
42.123333,-63.331757,5.260651135426885
42.086082,-63.223938,5.297887469174837
42.048706,-63.116302,5.319723578393477
42.01122,-63.00882,5.33867461794825
41.9736,-62.90149,5.383946054437942
41.935844,-62.79425,5.446069478393934
41.89798,-62.687164,5.515626992396546
41.859978,-62.58026,5.613116398916791
41.82187,-62.47348,5.681222204467269
41.783623,-62.36682,5.73704575837646
41.745255,-62.260345,5.780975160330627
41.706764,-62.15396,5.844890688331755
41.668156,-62.04776,5.893372960729162
41.62943,-61.94171,5.966138061327455
41.590565,-61.835754,6.018783024140964
41.55159,-61.72998,6.088106230096906
41.512493,-61.62436,6.140088670180615
41.473274,-61.51889,6.2164605354553535
41.433926,-61.413513,6.306771506279107
41.394466,-61.30832,6.399771937874436
41.35489,-61.203247,6.478119139071312
41.315186,-61.09836,6.547899897916798
41.275368,-60.99356,6.61120796272254
41.23542,-60.888947,6.67285324036508
41.19536,-60.784454,6.742344470072562
41.155178,-60.680145,6.796356377572558
41.114887,-60.575928,6.877400574986083
41.074474,-60.471893,6.974583167905985
41.033943,-60.36798,7.050574442358873
40.993298,-60.26425,7.1287174430929285
40.952522,-60.160614,7.180526290136932
40.91164,-60.05713,7.21148061714416
40.87064,-59.953827,7.257104608578332
40.82952,-59.850647,7.343799795807979
40.788284,-59.74762,7.407049825087128
40.746937,-59.644745,7.436461662961634
40.705467,-59.541992,7.473497215773557
40.66389,-59.439392,7.523848338119414
40.622196,-59.336914,7.590736986398176
40.580383,-59.23462,7.6380839667704805
40.53846,-59.132446,7.668003798214772
40.496433,-59.030457,7.717530411457389
40.45428,-58.92859,7.760541289139183
40.412,-58.826843,7.779949511652326
40.36963,-58.72525,7.79221790593995
40.327145,-58.62384,7.785020821432244
40.28454,-58.522552,7.827760924985009
40.24182,-58.421387,7.87574074657321
40.19899,-58.320374,7.920050745554532
40.15605,-58.219513,7.910802480076354
40.11301,-58.118805,7.904285718995183
40.069843,-58.01825,7.906318932191878
40.026566,-57.917847,7.926902902730533
39.98319,-57.817566,7.9336670968423135
39.939697,-57.717438,7.962251139636405
39.896076,-57.61743,7.9675238522711
39.852367,-57.51758,7.976514370002509
46.858807,-95.28168,2.4882761330984833
46.862564,-95.15271,2.4706375368746296
46.86615,-95.02377,2.4783311197665383
46.86956,-94.894806,2.5050975555311346
46.872803,-94.76584,2.559870334095768
46.87587,-94.63681,2.5678268896689502
46.87877,-94.50778,2.5853869030208134
46.881496,-94.37875,2.6128046517134136
46.884045,-94.249695,2.6304861626463976
46.88643,-94.120605,2.6509374793397966
46.88863,-93.99155,2.6651171403066596
46.89067,-93.86249,2.689640498702477
46.892536,-93.73337,2.719367940564261
46.894226,-93.60425,2.7406766632998916
46.89574,-93.47513,2.752877533293536
46.897087,-93.34601,2.7552479748395298
46.898254,-93.21689,2.7586716763406898
46.899254,-93.08774,2.771123449508079
46.900093,-92.95859,2.7948741638321914
46.900745,-92.82947,2.8235472775078274
46.90123,-92.70032,2.847936778372264
46.90154,-92.57117,2.8774847041485794
46.901676,-92.44202,2.927058968206263
46.901638,-92.31287,2.989630400347174
46.901436,-92.183716,3.0144858500534233
46.901054,-92.054565,3.0861354243673387
46.900505,-91.925415,3.132003072988472
46.89978,-91.796265,3.084519543044481
46.898888,-91.667145,2.9918920388056587
46.89782,-91.538025,2.992486753304854
46.896572,-91.408875,3.0301266339481145
46.895157,-91.279724,3.06829447046709
46.893574,-91.150635,3.121922620203378
46.891815,-91.021545,3.127883179821275
46.889885,-90.892426,3.08575273798797
46.88778,-90.76337,3.0618543565224563
46.8855,-90.63431,3.0484202228397996
46.88306,-90.50525,3.090537331896381
46.88044,-90.37616,3.141508402068434
46.877644,-90.24713,3.14534816600808
46.87468,-90.11813,3.1217052100410942
46.87154,-89.989136,3.1609784991905654
46.868233,-89.86014,3.2944041346035013
46.86475,-89.7312,3.3632454309470026
46.8611,-89.602234,3.3393981469702374
46.857273,-89.4733,3.303435351612509
46.853275,-89.34442,3.339032934055574
46.849106,-89.215515,3.4061921550390255
46.844772,-89.08667,3.4201683967975893
46.840252,-88.957825,3.37088674210427
46.835575,-88.82901,3.225872042032403
46.83072,-88.700195,3.0635542089299586
46.82569,-88.57144,2.941337625401258
46.820488,-88.44269,3.034895050064138
46.81512,-88.313995,3.2938658637292186
46.809574,-88.1853,3.47919573883313
46.803864,-88.05664,3.513796776403017
46.797977,-87.92804,3.4950559415081397
46.79192,-87.79944,3.4554551038163197
46.785698,-87.67087,3.4089000033698924
46.779297,-87.54236,3.3338790560714937
46.77272,-87.41388,3.2157293176257595
46.765984,-87.28543,3.1932738433553194
46.75907,-87.15698,3.194828595035248
46.751987,-87.028595,3.181997889312984
46.74473,-86.90024,3.167619681636989
46.737312,-86.77194,3.159743363487529
46.72972,-86.64368,3.144528998535521
46.72196,-86.51544,3.1342114687478304
46.714016,-86.38727,3.1522168680908935
46.70592,-86.259094,3.207807671773551
46.69764,-86.13101,3.242832370008138
46.689194,-86.00293,3.2376672664678523
46.680576,-85.87491,3.1855706575620166
46.671795,-85.74695,3.1549768113578014
46.66284,-85.61905,3.1354829112006506
46.653717,-85.49112,3.1807830549247185
46.64442,-85.36331,3.1818736981654085
46.634956,-85.235535,3.1479281589396795
46.62532,-85.10779,3.1110121535199315
46.61552,-84.9801,3.0942738430281227
46.605553,-84.85248,3.1196835188511747
46.595417,-84.724884,3.2473614575762904
46.585102,-84.59735,3.3870639633023885
46.574623,-84.46988,3.4669371383159295
46.563984,-84.34247,3.5015030964378275
46.553165,-84.21512,3.550765581556038
46.542187,-84.0878,3.5565363504149556
46.531036,-83.96051,3.4689057900052855
46.519714,-83.83334,3.443680710603368
46.50823,-83.70621,3.4687952678812897
46.496574,-83.57913,3.414003396951549
46.484753,-83.45212,3.3596207894404606
46.47276,-83.325165,3.38241676271854
46.460606,-83.19827,3.3601656963121833
46.44828,-83.07144,3.3217764262103335
46.43579,-82.94467,3.3359977882685095
46.42313,-82.81796,3.3621631041048508
46.410305,-82.691345,3.299538355985602
46.39731,-82.56476,3.258741146581757
46.384155,-82.43826,3.325814161210059
46.370823,-82.3118,3.3295486980618136
46.35733,-82.185425,3.297102377661394
46.343678,-82.05914,3.2488567960289143
46.329857,-81.93292,3.1665941922470844
46.31586,-81.80673,3.1514875005110294
46.30171,-81.680664,3.1152010015420766
46.287395,-81.55463,3.070974282915616
46.272907,-81.42868,3.056091655558882
46.25825,-81.302795,3.03540296590917
46.243435,-81.177,3.036658843691775
46.22846,-81.0513,3.0568295914824777
46.21332,-80.92566,3.0848157140330614
46.198006,-80.80008,3.113702376158172
46.182526,-80.67456,3.132902572530888
46.166893,-80.54913,3.1642696155664294
46.151096,-80.42383,3.154507738105754
46.135124,-80.29852,3.156803342947144
46.119003,-80.17337,3.1448535165210174
46.102703,-80.04828,3.1789853539082555
46.086254,-79.92328,3.205822732655338
46.06964,-79.79834,3.239762671790618
46.052853,-79.67346,3.266690515592473
46.035908,-79.548706,3.292344863409038
46.018803,-79.42404,3.334121867996408
46.00154,-79.29944,3.3087208342998484
45.984104,-79.17493,3.2818901747537725
45.96651,-79.050476,3.2468161406166733
45.94876,-78.92615,3.18889229487726
45.930847,-78.80191,3.1605531581726964
45.91277,-78.677734,3.1208241694850036
45.89453,-78.55365,3.07918450080374
45.876137,-78.42969,3.04353371349205
45.85757,-78.305786,3.014047213892933
45.838856,-78.18198,2.9764520866359425
45.819977,-78.05829,2.9330629628753386
45.800938,-77.93466,2.950161021879754
45.78174,-77.81116,2.9707519368527024
45.76238,-77.68771,2.9932823130655137
45.74286,-77.56436,2.970136543061775
45.723186,-77.44113,2.967344225400541
45.703346,-77.31799,2.9554583083090185
45.683353,-77.19495,2.9817610660726186
45.6632,-77.07199,3.0312251581317375
45.642887,-76.94916,3.064388307347927
45.622417,-76.826416,3.0886344474598704
45.60179,-76.703735,3.1630222440996087
45.581,-76.58118,3.2670460133535046
45.560062,-76.45874,3.2954751181531936
45.538963,-76.336395,3.3446764439046683
45.517708,-76.21414,3.4008961310187544
45.496292,-76.09198,3.4761438841495496
45.47472,-75.96991,3.5223256100477305
45.452995,-75.84799,3.536715487494477
45.431118,-75.726166,3.504546635804005
45.409077,-75.6044,3.435378242041784
45.38688,-75.48279,3.440533893682748
45.36453,-75.36127,3.46732024463646
45.342026,-75.23987,3.4904046399140976
45.319363,-75.11853,3.498295905888888
45.296547,-74.997314,3.479282179439692
45.273586,-74.87622,3.5189748640611778
45.250465,-74.75525,3.562670801631947
45.227184,-74.63437,3.5851148356836333
45.20376,-74.51361,3.5850140407327524
45.180172,-74.392914,3.581605985206186
45.156433,-74.27237,3.5691755668221674
45.132545,-74.15192,3.613378493411467
45.1085,-74.03162,3.674964100979222
45.08431,-73.91141,3.706920785429847
45.05996,-73.79132,3.682008614789448
45.03545,-73.671295,3.6759850990085408
45.01081,-73.55142,3.6763795476294763
44.986008,-73.43167,3.680188093797483
44.961052,-73.31204,3.654111448498501
44.935955,-73.192505,3.8388364415802365
44.910694,-73.07309,4.083579809552004
44.88529,-72.9538,4.325750194921949
44.85973,-72.834595,4.722558745269886
44.83403,-72.715546,5.0209191917273674
44.808178,-72.59659,4.805085448643692
44.782166,-72.47775,4.241383436899822
44.756016,-72.35907,3.834500687708022
44.729717,-72.24048,3.778015301638103
44.703255,-72.12198,4.002872955810779
44.67666,-72.00363,4.263566470201309
44.649918,-71.88541,4.221483674553745
44.623016,-71.7673,4.0135949676923355
44.595978,-71.64929,3.950936216762061
44.568787,-71.53146,4.129654716121474
44.541447,-71.4137,3.9469040845818015
44.51397,-71.29608,3.5737495130040204
44.486336,-71.17859,3.4342961228977025
44.458557,-71.06122,3.6378637127155824
44.430634,-70.94397,3.8915981836665767
44.40257,-70.82684,3.9605123395151813
44.37435,-70.70981,3.8454002796322984
44.34599,-70.59296,3.934403741132901
44.317493,-70.4762,3.9695443683581013
44.288845,-70.35959,3.8964419372707026
44.260056,-70.2431,3.8467505791130154
44.23111,-70.12671,3.8317583482184423
44.202038,-70.01047,3.850697260413153
44.172813,-69.89435,3.915861438726713
44.14344,-69.77835,3.9438426965050395
44.113934,-69.662476,3.971826199055616
44.084282,-69.54675,4.024825111340789
44.05449,-69.43115,4.0683103092040005
44.024555,-69.315674,4.017788063872668
43.994465,-69.20032,3.888511119146211
43.96425,-69.08511,3.795901792009828
43.933887,-68.97003,3.726471171757106
43.903385,-68.8551,3.708734346960597
43.87274,-68.740265,3.6962230118941974
43.84196,-68.62558,3.6901737833244974
43.81104,-68.51105,3.6718553910000336
43.779972,-68.39661,3.6533144837374003
43.748768,-68.28229,3.653109733308011
43.71743,-68.16812,3.6625418078161065
43.685947,-68.05411,3.677377668333176
43.654327,-67.940216,3.698597652299695
43.62257,-67.82645,3.707565362708966
43.59067,-67.71283,3.718329446569164
43.558636,-67.599304,3.7312623180577953
43.526463,-67.48596,3.751568816644644
43.494164,-67.37274,3.7577969550547197
43.461716,-67.25964,3.7656588150413413
43.42913,-67.14673,3.80171527482937
43.396408,-67.033905,3.8599473484277755
43.363552,-66.9212,3.909777733026434
43.330563,-66.808655,3.95674475152319
43.297436,-66.69626,3.991167490028482
43.264183,-66.583984,3.99930420395034
43.230785,-66.47186,4.0099119246318224
43.19725,-66.35986,4.029746300174299
43.163578,-66.247986,4.05743410665197
43.129787,-66.13626,4.070949888780752
43.09585,-66.02469,4.092123899035627
43.061787,-65.91324,4.132752633234198
43.027588,-65.80194,4.169981243959927
42.993256,-65.690765,4.21311375539799
42.95879,-65.57971,4.238579253051806
42.92419,-65.46881,4.2798531825650805
42.889465,-65.35809,4.317166304098343
42.854603,-65.24747,4.339930176100867
42.81962,-65.13699,4.36216665523966
42.784485,-65.02667,4.405993624940877
42.749233,-64.91644,4.430987127683239
42.71385,-64.80643,4.4743486611167995
42.678337,-64.6965,4.5274927510841785
42.64269,-64.58673,4.582274171329343
42.60692,-64.47711,4.621546254105096
42.571014,-64.367615,4.647392135891685
42.534985,-64.25827,4.68774782371374
42.49882,-64.14905,4.756574566224353
42.462524,-64.03998,4.8211633781184675
42.426113,-63.93106,4.894054823841422
42.389565,-63.822296,4.969756217664708
42.3529,-63.713684,5.043058855540263
42.316093,-63.605164,5.090904824288992
42.279167,-63.496796,5.126555088433175
42.24211,-63.38858,5.171746478448735
42.204933,-63.280518,5.2165439084194185
42.167625,-63.172607,5.257334102825174
42.1302,-63.06482,5.287066900962891
42.092648,-62.957184,5.310854420532776
42.054962,-62.8497,5.345865968114905
42.017143,-62.74231,5.401360579487774
41.979218,-62.6351,5.463001198715706
41.941162,-62.528046,5.5500567942811
41.902985,-62.421143,5.616023641948384
41.86468,-62.31436,5.669017513058351
41.826256,-62.207733,5.720929933562109
41.787704,-62.101227,5.77543733385609
41.749035,-61.994873,5.8362290620065735
41.710243,-61.88867,5.90620238893105
41.671318,-61.782623,5.975545715971299
41.632282,-61.676727,6.012584625116035
41.593124,-61.570953,6.058653998379157
41.553844,-61.465332,6.132459871191963
41.514442,-61.359833,6.218291450594021
41.474915,-61.254486,6.324541906421158
41.435272,-61.149292,6.4106758297319795
41.39551,-61.04428,6.485937515958075
41.355633,-60.93936,6.543401558286181
41.31563,-60.834625,6.601494719485201
41.275497,-60.73001,6.662082551106151
41.235264,-60.62555,6.727080512167103
41.19491,-60.52121,6.807085114991016
41.154427,-60.417053,6.91418468566186
41.11384,-60.31302,7.008047861591065
41.07312,-60.209137,7.074507350142594
41.032284,-60.105377,7.142867897939397
40.991337,-60.0018,7.169089319165114
40.95028,-59.898346,7.231451347424502
40.9091,-59.795074,7.290852779125749
40.867798,-59.691895,7.343873110284539
40.826393,-59.588898,7.366295401652299
40.78486,-59.486023,7.403094588263125
40.743217,-59.3833,7.463605629380504
40.701466,-59.28076,7.528613961219223
40.659588,-59.178314,7.580274189419162
40.617607,-59.07605,7.616117348126936
40.57551,-58.973907,7.675289106197667
40.533295,-58.871918,7.735101364846039
40.490955,-58.77005,7.7605896964768455
40.448517,-58.668365,7.777555883413163
40.405968,-58.566833,7.771794527898853
40.363304,-58.465424,7.7871706583756914
40.320522,-58.364166,7.830363565781996
40.277626,-58.26303,7.893502528282015
40.234615,-58.16205,7.901503005297623
40.191513,-58.06125,7.895609862906908
40.14828,-57.96057,7.89251475292524
40.10495,-57.860046,7.906953136901557
40.061504,-57.759644,7.9133496493658075
40.017952,-57.659424,7.926771706550643
39.974266,-57.559296,7.970192640152689
39.9305,-57.45935,7.992282986914369
